,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
617,KEGG_2019_Human,Th17 cell differentiation,1/107,0.0053499302026925,0.0109665527651575,0,0,19893.0,104053.753408911,PPP3R1
618,KEGG_2019_Human,Glutamatergic synapse,1/114,0.005699927427839,0.0109665527651575,0,0,19886.0,102756.96431429044,PPP3R1
619,KEGG_2019_Human,Oocyte meiosis,1/125,0.0062499232373748,0.0109665527651575,0,0,19875.0,100869.32368441945,PPP3R1
620,KEGG_2019_Human,Osteoclast differentiation,1/127,0.0063499224962247,0.0109665527651575,0,0,19873.0,100543.72072014232,PPP3R1
621,KEGG_2019_Human,Natural killer cell mediated cytotoxicity,1/131,0.0065499210316603,0.0109665527651575,0,0,19869.0,99907.33811343512,PPP3R1
622,KEGG_2019_Human,Oxytocin signaling pathway,1/153,0.0076499133771537,0.0109665527651575,0,0,19847.0,96715.6407630817,PPP3R1
623,KEGG_2019_Human,Wnt signaling pathway,1/158,0.0078999117225733,0.0109665527651575,0,0,19842.0,96053.2110949472,PPP3R1
624,KEGG_2019_Human,Cellular senescence,1/160,0.0079999110688441,0.0109665527651575,0,0,19840.0,95793.96509856998,PPP3R1
625,KEGG_2019_Human,cGMP-PKG signaling pathway,1/166,0.0082999091363732,0.0109665527651575,0,0,19834.0,95034.82345515196,PPP3R1
626,KEGG_2019_Human,Alzheimer disease,1/171,0.0085499075557634,0.0109665527651575,0,0,19829.0,94422.42241345016,PPP3R1
627,KEGG_2019_Human,Tuberculosis,1/179,0.0089499050800561,0.0109665527651575,0,0,19821.0,93478.0629355712,PPP3R1
628,KEGG_2019_Human,Axon guidance,1/181,0.0090499044707863,0.0109665527651575,0,0,19819.0,93248.41634586031,PPP3R1
629,KEGG_2019_Human,Kaposi sarcoma-associated herpesvirus infection,1/186,0.0092999029651357,0.0109665527651575,0,0,19814.0,92684.96451050608,PPP3R1
630,KEGG_2019_Human,Calcium signaling pathway,1/188,0.009399902370135,0.0109665527651575,0,0,19812.0,92463.712994847,PPP3R1
631,KEGG_2019_Human,Human immunodeficiency virus 1 infection,1/212,0.0105998955026255,0.011666554644924,0,0,19788.0,89974.27756224656,PPP3R1
632,KEGG_2019_Human,Human T-cell leukemia virus 1 infection,1/219,0.0109498935894162,0.011666554644924,0,0,19781.0,89299.85161916987,PPP3R1
633,KEGG_2019_Human,Human cytomegalovirus infection,1/225,0.0112498919790339,0.011666554644924,0,0,19775.0,88738.27077557483,PPP3R1
634,KEGG_2019_Human,MAPK signaling pathway,1/295,0.0147498749536506,0.0147498749536506,0,0,19705.0,83086.53988020132,PPP3R1
635,KEGG_2019_Human,mTOR signaling pathway,1/152,0.0075999137114971,0.0082499094553477,0,0,19848.0,96850.665715497,SEH1L
636,KEGG_2019_Human,RNA transport,1/165,0.0082499094553477,0.0082499094553477,0,0,19835.0,95159.46482222488,SEH1L
637,KEGG_2019_Human,Type II diabetes mellitus,1/46,0.0022999595269283,0.0091332251730202,0,0,19954.0,121217.8313311442,PRKCE
638,KEGG_2019_Human,Fc gamma R-mediated phagocytosis,1/91,0.0045499369072032,0.0091332251730202,0,0,19909.0,107362.10783923086,PRKCE
639,KEGG_2019_Human,Aldosterone synthesis and secretion,1/98,0.0048999339081079,0.0091332251730202,0,0,19902.0,105849.45495286948,PRKCE
640,KEGG_2019_Human,AGE-RAGE signaling pathway in diabetic complications,1/100,0.0049999330710556,0.0091332251730202,0,0,19900.0,105436.78197328727,PRKCE
641,KEGG_2019_Human,Inflammatory mediator regulation of TRP channels,1/100,0.0049999330710556,0.0091332251730202,0,0,19900.0,105436.78197328727,PRKCE
642,KEGG_2019_Human,Insulin resistance,1/108,0.0053999298011749,0.0091332251730202,0,0,19892.0,103863.47861844616,PRKCE
643,KEGG_2019_Human,Sphingolipid signaling pathway,1/119,0.0059499254985137,0.0091332251730202,0,0,19881.0,101877.73080211312,PRKCE
644,KEGG_2019_Human,Vascular smooth muscle contraction,1/132,0.0065999206698993,0.0091332251730202,0,0,19868.0,99751.22090491928,PRKCE
645,KEGG_2019_Human,Apelin signaling pathway,1/137,0.0068499188797651,0.0091332251730202,0,0,19863.0,98987.62735269018,PRKCE
646,KEGG_2019_Human,cGMP-PKG signaling pathway,1/166,0.0082999091363732,0.0092726267664898,0,0,19834.0,95034.82345515196,PRKCE
647,KEGG_2019_Human,Tight junction,1/170,0.0084999078692823,0.0092726267664898,0,0,19830.0,94543.49009679438,PRKCE
648,KEGG_2019_Human,MicroRNAs in cancer,1/299,0.0149498740670514,0.0149498740670514,0,0,19701.0,82804.33538735632,PRKCE
649,KEGG_2019_Human,Axon guidance,1/181,0.0090499044707863,0.0090499044707863,0,0,19819.0,93248.41634586031,PLXNB3
650,KEGG_2019_Human,ABC transporters,1/45,0.0022499601197094,0.0044999202394188,0,0,19955.0,121662.49782449217,ABCB9
651,KEGG_2019_Human,Lysosome,1/123,0.0061499239842961,0.0061499239842961,0,0,19877.0,101200.07933676826,ABCB9
652,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,ZNF107
653,KEGG_2019_Human,Galactose metabolism,1/31,0.0015499690656704,0.0021999607179423,0,0,19969.0,129189.85098816035,MGAM2
654,KEGG_2019_Human,Starch and sucrose metabolism,1/36,0.0017999657178272,0.0021999607179423,0,0,19964.0,126172.23364250171,MGAM2
655,KEGG_2019_Human,Carbohydrate digestion and absorption,1/44,0.0021999607179423,0.0021999607179423,0,0,19956.0,122117.06559109331,MGAM2
656,KEGG_2019_Human,"Parathyroid hormone synthesis, secretion and action",1/106,0.0052999306076525,0.0097998932512944,0,0,19894.0,104245.78450366124,LRP6
657,KEGG_2019_Human,Breast cancer,1/147,0.0073499154017982,0.0097998932512944,0,0,19853.0,97539.10874372096,LRP6
658,KEGG_2019_Human,Gastric cancer,1/149,0.0074499147221605,0.0097998932512944,0,0,19851.0,97261.02051561224,LRP6
659,KEGG_2019_Human,mTOR signaling pathway,1/152,0.0075999137114971,0.0097998932512944,0,0,19848.0,96850.665715497,LRP6
660,KEGG_2019_Human,Wnt signaling pathway,1/158,0.0078999117225733,0.0097998932512944,0,0,19842.0,96053.2110949472,LRP6
661,KEGG_2019_Human,Hepatocellular carcinoma,1/168,0.0083999085011095,0.0097998932512944,0,0,19832.0,94787.72752807094,LRP6
662,KEGG_2019_Human,Pathways in cancer,1/530,0.0264998334376226,0.0264998334376226,0,0,19470.0,70688.10970701616,LRP6
663,KEGG_2019_Human,Vitamin digestion and absorption,1/24,0.0011999741185782,0.0024999572069037,0,0,19976.0,134347.69487847842,APOA4
664,KEGG_2019_Human,Fat digestion and absorption,1/41,0.0020499625466866,0.0024999572069037,0,0,19959.0,123544.88783416104,APOA4
665,KEGG_2019_Human,Cholesterol metabolism,1/50,0.0024999572069037,0.0024999572069037,0,0,19950.0,119530.05920663515,APOA4
666,KEGG_2019_Human,Ribosome biogenesis in eukaryotes,1/101,0.0050499326546803,0.0050499326546803,0,0,19899.0,105233.48101229242,NAT10
667,KEGG_2019_Human,Cell adhesion molecules (CAMs),1/145,0.0072499160871101,0.0072499160871101,0,0,19855.0,97820.92670675044,CNTNAP1
668,KEGG_2019_Human,Olfactory transduction,1/444,0.0221998465247771,0.0221998465247771,0,0,19556.0,74462.79263140135,OR5A2
669,KEGG_2019_Human,Prion diseases,1/35,0.0017499663721595,0.0059249134751006,0,0,19965.0,126740.98858805298,C1QC
670,KEGG_2019_Human,Staphylococcus aureus infection,1/68,0.0033999476216189,0.0059249134751006,0,0,19932.0,113293.39338050144,C1QC
671,KEGG_2019_Human,Pertussis,1/76,0.0037999437281752,0.0059249134751006,0,0,19924.0,111031.8499691117,C1QC
672,KEGG_2019_Human,Complement and coagulation cascades,1/79,0.0039499423167337,0.0059249134751006,0,0,19921.0,110243.89578070649,C1QC
673,KEGG_2019_Human,Chagas disease (American trypanosomiasis),1/103,0.0051499318302617,0.006179918196314,0,0,19897.0,104832.7525292024,C1QC
674,KEGG_2019_Human,Systemic lupus erythematosus,1/133,0.0066499203093911,0.0066499203093911,0,0,19867.0,99596.2591544721,C1QC
675,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,ZNF282
676,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,ZNF761
677,KEGG_2019_Human,Neuroactive ligand-receptor interaction,1/338,0.0168998658265596,0.0168998658265596,0,0,19662.0,80229.79996326564,TAAR9
678,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,ZNF587
679,KEGG_2019_Human,Tight junction,1/170,0.0084999078692823,0.0084999078692823,0,0,19830.0,94543.49009679438,ACTR3B
680,KEGG_2019_Human,Choline metabolism in cancer,1/99,0.0049499334884068,0.0049499334884068,0,0,19901.0,105642.09305076736,SLC22A5
681,KEGG_2019_Human,ABC transporters,1/45,0.0022499601197094,0.0022499601197094,0,0,19955.0,121662.49782449217,ABCA8
682,KEGG_2019_Human,Retinol metabolism,1/67,0.0033499481224912,0.0036999446830449,0,0,19933.0,113594.38808369274,CYP2S1
683,KEGG_2019_Human,Metabolism of xenobiotics by cytochrome P450,1/74,0.0036999446830449,0.0036999446830449,0,0,19926.0,111574.38983110404,CYP2S1
684,KEGG_2019_Human,Purine metabolism,1/129,0.006449921761047,0.006449921761047,0,0,19871.0,100223.109907462,PFAS
685,KEGG_2019_Human,Cell adhesion molecules (CAMs),1/145,0.0072499160871101,0.0072499160871101,0,0,19855.0,97820.92670675044,SIGLEC1
686,KEGG_2019_Human,Cocaine addiction,1/49,0.0024499577795033,0.0097998311180133,0,0,19951.0,119939.1172087114,GRM2
687,KEGG_2019_Human,Glutamatergic synapse,1/114,0.005699927427839,0.009866553415188,0,0,19886.0,102756.96431429044,GRM2
688,KEGG_2019_Human,Phospholipase D signaling pathway,1/148,0.007399915061391,0.009866553415188,0,0,19852.0,97399.60470052566,GRM2
689,KEGG_2019_Human,Neuroactive ligand-receptor interaction,1/338,0.0168998658265596,0.0168998658265596,0,0,19662.0,80229.79996326564,GRM2
690,KEGG_2019_Human,Bile secretion,1/72,0.0035999456502131,0.0048999339081079,0,0,19928.0,112131.59838572376,SLC4A2
691,KEGG_2019_Human,Gastric acid secretion,1/75,0.0037499442041125,0.0048999339081079,0,0,19925.0,111301.33528642564,SLC4A2
692,KEGG_2019_Human,Salivary secretion,1/90,0.0044999373439762,0.0048999339081079,0,0,19910.0,107587.50385474482,SLC4A2
693,KEGG_2019_Human,Pancreatic secretion,1/98,0.0048999339081079,0.0048999339081079,0,0,19902.0,105849.45495286948,SLC4A2
694,KEGG_2019_Human,mRNA surveillance pathway,1/91,0.0045499369072032,0.0096665547828135,0,0,19909.0,107362.10783923086,PPP2R5B
695,KEGG_2019_Human,Sphingolipid signaling pathway,1/119,0.0059499254985137,0.0096665547828135,0,0,19881.0,101877.73080211312,PPP2R5B
696,KEGG_2019_Human,AMPK signaling pathway,1/120,0.0059999251180858,0.0096665547828135,0,0,19880.0,101706.2448082016,PPP2R5B
697,KEGG_2019_Human,Oocyte meiosis,1/125,0.0062499232373748,0.0096665547828135,0,0,19875.0,100869.32368441945,PPP2R5B
698,KEGG_2019_Human,Dopaminergic synapse,1/131,0.0065499210316603,0.0096665547828135,0,0,19869.0,99907.33811343512,PPP2R5B
699,KEGG_2019_Human,Adrenergic signaling in cardiomyocytes,1/145,0.0072499160871101,0.0096665547828135,0,0,19855.0,97820.92670675044,PPP2R5B
700,KEGG_2019_Human,Human papillomavirus infection,1/330,0.0164998674589645,0.0176998626413668,0,0,19670.0,80733.60565076157,PPP2R5B
701,KEGG_2019_Human,PI3K-Akt signaling pathway,1/354,0.0176998626413668,0.0176998626413668,0,0,19646.0,79255.8617626126,PPP2R5B
702,KEGG_2019_Human,Aldosterone synthesis and secretion,1/98,0.0048999339081079,0.0097998678162159,0,0,19902.0,105849.45495286948,PRKD1
703,KEGG_2019_Human,Rap1 signaling pathway,1/206,0.010299897173561,0.010299897173561,0,0,19794.0,90569.849337325,PRKD1
704,KEGG_2019_Human,Huntington disease,1/193,0.0096499008972596,0.0096499008972596,0,0,19807.0,91920.47679471428,DNAH17
705,KEGG_2019_Human,Ribosome biogenesis in eukaryotes,1/101,0.0050499326546803,0.0050499326546803,0,0,19899.0,105233.48101229242,HEATR1
706,KEGG_2019_Human,Autophagy,1/128,0.0063999221281459,0.0063999221281459,0,0,19872.0,100382.8010329652,ATG2B
707,KEGG_2019_Human,"Parathyroid hormone synthesis, secretion and action",1/106,0.0052999306076525,0.0082999091363732,0,0,19894.0,104245.78450366124,MEF2A
708,KEGG_2019_Human,Apelin signaling pathway,1/137,0.0068499188797651,0.0082999091363732,0,0,19863.0,98987.62735269018,MEF2A
709,KEGG_2019_Human,Fluid shear stress and atherosclerosis,1/139,0.006949918172816,0.0082999091363732,0,0,19861.0,98689.81333375497,MEF2A
710,KEGG_2019_Human,cGMP-PKG signaling pathway,1/166,0.0082999091363732,0.0082999091363732,0,0,19834.0,95034.82345515196,MEF2A
711,KEGG_2019_Human,Thermogenesis,1/231,0.0115498903940656,0.0115498903940656,0,0,19769.0,88191.07730937863,KDM3B
712,KEGG_2019_Human,Pathogenic Escherichia coli infection,1/55,0.0027499544131125,0.0093498670474992,0,0,19945.0,117599.1294878737,ABL1
713,KEGG_2019_Human,Viral myocarditis,1/59,0.0029499522555206,0.0093498670474992,0,0,19941.0,116175.59385530632,ABL1
714,KEGG_2019_Human,Shigellosis,1/65,0.003249949134407,0.0093498670474992,0,0,19935.0,114209.92613860144,ABL1
715,KEGG_2019_Human,Chronic myeloid leukemia,1/76,0.0037999437281752,0.0093498670474992,0,0,19924.0,111031.8499691117,ABL1
716,KEGG_2019_Human,ErbB signaling pathway,1/85,0.004249939567045,0.0093498670474992,0,0,19915.0,108752.83801948265,ABL1
717,KEGG_2019_Human,Neurotrophin signaling pathway,1/119,0.0059499254985137,0.0097427371010359,0,0,19881.0,101877.73080211312,ABL1
718,KEGG_2019_Human,Cell cycle,1/124,0.0061999236097501,0.0097427371010359,0,0,19876.0,101034.04709010696,ABL1
719,KEGG_2019_Human,Axon guidance,1/181,0.0090499044707863,0.0124436186473312,0,0,19819.0,93248.41634586031,ABL1
720,KEGG_2019_Human,Ras signaling pathway,1/232,0.0115998901349604,0.0141776434982849,0,0,19768.0,88101.22480150245,ABL1
721,KEGG_2019_Human,MicroRNAs in cancer,1/299,0.0149498740670514,0.0164448614737565,0,0,19701.0,82804.33538735632,ABL1
722,KEGG_2019_Human,Pathways in cancer,1/530,0.0264998334376226,0.0264998334376226,0,0,19470.0,70688.10970701616,ABL1
723,KEGG_2019_Human,Tight junction,1/170,0.0084999078692823,0.0084999078692823,0,0,19830.0,94543.49009679438,MYH13
724,KEGG_2019_Human,Homologous recombination,1/41,0.0020499625466866,0.0020499625466866,0,0,19959.0,123544.88783416104,XRCC3
725,KEGG_2019_Human,Ribosome,1/153,0.0076499133771537,0.0076499133771537,0,0,19847.0,96715.6407630817,RPL4
726,KEGG_2019_Human,ABC transporters,1/45,0.0022499601197094,0.0041499404726918,0,0,19955.0,121662.49782449217,ABCD1
727,KEGG_2019_Human,Peroxisome,1/83,0.0041499404726918,0.0041499404726918,0,0,19917.0,109237.99888847338,ABCD1
728,KEGG_2019_Human,Steroid hormone biosynthesis,1/60,0.002999951725986,0.0064998982688141,0,0,19940.0,115834.63209072244,CYP21A2
729,KEGG_2019_Human,Cortisol synthesis and secretion,1/65,0.003249949134407,0.0064998982688141,0,0,19935.0,114209.92613860144,CYP21A2
730,KEGG_2019_Human,Aldosterone synthesis and secretion,1/98,0.0048999339081079,0.0065332452108106,0,0,19902.0,105849.45495286948,CYP21A2
731,KEGG_2019_Human,Cushing syndrome,1/155,0.0077499127120574,0.0077499127120574,0,0,19845.0,96448.16254952336,CYP21A2
732,KEGG_2019_Human,Epithelial cell signaling in Helicobacter pylori infection,1/68,0.0033999476216189,0.0084999078692823,0,0,19932.0,113293.39338050144,F11R
733,KEGG_2019_Human,Leukocyte transendothelial migration,1/112,0.0055999282120529,0.0084999078692823,0,0,19888.0,103119.30984392198,F11R
734,KEGG_2019_Human,Cell adhesion molecules (CAMs),1/145,0.0072499160871101,0.0084999078692823,0,0,19855.0,97820.92670675044,F11R
735,KEGG_2019_Human,Tight junction,1/170,0.0084999078692823,0.0084999078692823,0,0,19830.0,94543.49009679438,F11R
736,KEGG_2019_Human,Aminoacyl-tRNA biosynthesis,1/66,0.003299948626608,0.003299948626608,0,0,19934.0,113899.85357353876,CARS2
737,KEGG_2019_Human,ABC transporters,1/45,0.0022499601197094,0.007499888408225,0,0,19955.0,121662.49782449217,CFTR
738,KEGG_2019_Human,Vibrio cholerae infection,1/50,0.0024999572069037,0.007499888408225,0,0,19950.0,119530.05920663515,CFTR
739,KEGG_2019_Human,Bile secretion,1/72,0.0035999456502131,0.007499888408225,0,0,19928.0,112131.59838572376,CFTR
740,KEGG_2019_Human,Gastric acid secretion,1/75,0.0037499442041125,0.007499888408225,0,0,19925.0,111301.33528642564,CFTR
741,KEGG_2019_Human,Pancreatic secretion,1/98,0.0048999339081079,0.0078398942529727,0,0,19902.0,105849.45495286948,CFTR
742,KEGG_2019_Human,AMPK signaling pathway,1/120,0.0059999251180858,0.0079999001574478,0,0,19880.0,101706.2448082016,CFTR
743,KEGG_2019_Human,Tight junction,1/170,0.0084999078692823,0.0097141804220369,0,0,19830.0,94543.49009679438,CFTR
744,KEGG_2019_Human,cAMP signaling pathway,1/212,0.0105998955026255,0.0105998955026255,0,0,19788.0,89974.27756224656,CFTR
745,KEGG_2019_Human,African trypanosomiasis,1/37,0.0018499650702878,0.0095533816179956,0,0,19963.0,125618.9446446357,PLCB2
746,KEGG_2019_Human,Carbohydrate digestion and absorption,1/44,0.0021999607179423,0.0095533816179956,0,0,19956.0,122117.06559109331,PLCB2
747,KEGG_2019_Human,Endocrine and other factor-regulated calcium reabsorption,1/48,0.0023999583567988,0.0095533816179956,0,0,19952.0,120356.5272753826,PLCB2
748,KEGG_2019_Human,Long-term depression,1/60,0.002999951725986,0.0095533816179956,0,0,19940.0,115834.63209072244,PLCB2
749,KEGG_2019_Human,Cortisol synthesis and secretion,1/65,0.003249949134407,0.0095533816179956,0,0,19935.0,114209.92613860144,PLCB2
750,KEGG_2019_Human,Long-term potentiation,1/67,0.0033499481224912,0.0095533816179956,0,0,19933.0,113594.38808369274,PLCB2
751,KEGG_2019_Human,Renin secretion,1/69,0.003449947123837,0.0095533816179956,0,0,19931.0,112996.7391397682,PLCB2
752,KEGG_2019_Human,Inositol phosphate metabolism,1/74,0.0036999446830449,0.0095533816179956,0,0,19926.0,111574.38983110404,PLCB2
753,KEGG_2019_Human,Thyroid hormone synthesis,1/74,0.0036999446830449,0.0095533816179956,0,0,19926.0,111574.38983110404,PLCB2
754,KEGG_2019_Human,Gastric acid secretion,1/75,0.0037499442041125,0.0095533816179956,0,0,19925.0,111301.33528642564,PLCB2
755,KEGG_2019_Human,Taste transduction,1/83,0.0041499404726918,0.0095533816179956,0,0,19917.0,109237.99888847338,PLCB2
756,KEGG_2019_Human,Insulin secretion,1/86,0.0042999391173866,0.0095533816179956,0,0,19914.0,108514.46102290176,PLCB2
757,KEGG_2019_Human,Gap junction,1/88,0.0043999382262822,0.0095533816179956,0,0,19912.0,108045.79305232369,PLCB2
758,KEGG_2019_Human,Salivary secretion,1/90,0.0044999373439762,0.0095533816179956,0,0,19910.0,107587.50385474482,PLCB2
759,KEGG_2019_Human,GnRH signaling pathway,1/93,0.0046499360391879,0.0095533816179956,0,0,19907.0,106918.54242106884,PLCB2
760,KEGG_2019_Human,Amoebiasis,1/96,0.0047999347538706,0.0095533816179956,0,0,19904.0,106270.50039849174,PLCB2
761,KEGG_2019_Human,Circadian entrainment,1/97,0.0048499343304706,0.0095533816179956,0,0,19903.0,106058.9096435903,PLCB2
762,KEGG_2019_Human,Aldosterone synthesis and secretion,1/98,0.0048999339081079,0.0095533816179956,0,0,19902.0,105849.45495286948,PLCB2
763,KEGG_2019_Human,Pancreatic secretion,1/98,0.0048999339081079,0.0095533816179956,0,0,19902.0,105849.45495286948,PLCB2
764,KEGG_2019_Human,Phosphatidylinositol signaling system,1/99,0.0049499334884068,0.0095533816179956,0,0,19901.0,105642.09305076736,PLCB2
765,KEGG_2019_Human,AGE-RAGE signaling pathway in diabetic complications,1/100,0.0049999330710556,0.0095533816179956,0,0,19900.0,105436.78197328727,PLCB2
766,KEGG_2019_Human,Inflammatory mediator regulation of TRP channels,1/100,0.0049999330710556,0.0095533816179956,0,0,19900.0,105436.78197328727,PLCB2
767,KEGG_2019_Human,Melanogenesis,1/101,0.0050499326546803,0.0095533816179956,0,0,19899.0,105233.48101229242,PLCB2
768,KEGG_2019_Human,Chagas disease (American trypanosomiasis),1/103,0.0051499318302617,0.0095533816179956,0,0,19897.0,104832.7525292024,PLCB2
769,KEGG_2019_Human,Glucagon signaling pathway,1/103,0.0051499318302617,0.0095533816179956,0,0,19897.0,104832.7525292024,PLCB2
770,KEGG_2019_Human,"Parathyroid hormone synthesis, secretion and action",1/106,0.0052999306076525,0.0095533816179956,0,0,19894.0,104245.78450366124,PLCB2
771,KEGG_2019_Human,Cholinergic synapse,1/112,0.0055999282120529,0.0095533816179956,0,0,19888.0,103119.30984392198,PLCB2
772,KEGG_2019_Human,Serotonergic synapse,1/113,0.0056499278191151,0.0095533816179956,0,0,19887.0,102937.34947211576,PLCB2
773,KEGG_2019_Human,Glutamatergic synapse,1/114,0.005699927427839,0.0095533816179956,0,0,19886.0,102756.96431429044,PLCB2
774,KEGG_2019_Human,Thyroid hormone signaling pathway,1/116,0.0057999266512085,0.0095533816179956,0,0,19884.0,102400.8105961506,PLCB2
